Accident Date/Time,Operator Name,Pipeline/Facility Name,Pipeline Location,Pipeline Type,Liquid Type,Liquid Subtype,Liquid Name,Accident City,Accident County,Accident State,Accident Latitude,Accident Longitude,Cause Category,Cause Subcategory,Unintentional Release (Barrels),Intentional Release (Barrels),Liquid Recovery (Barrels),Net Loss (Barrels),Liquid Ignition,Liquid Explosion,Pipeline Shutdown,Shutdown Date/Time,Restart Date/Time,Public Evacuations
2014-02-01 12:45:00,"BUCKEYE PARTNERS, LP",MACUNGIE STATION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,EMMAUS,LEHIGH,PA,40.519254,-75.530339,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,12.0,,12.0,0.0,NO,NO,NO,,,0.0
2014-02-02 19:30:00,"ONEOK NGL PIPELINE, LLC",ONEOK SAGE CREEK PLANT,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),,ROLLING HILLS,CONVERSE,WY,43.114444,-105.8525,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",1.0,1689.0,0.0,1.0,NO,NO,YES,2014-02-02 19:30:00,2014-02-07 17:00:00,0.0
2014-02-03 13:15:00,"PLAINS PIPELINE, L.P.",WASSON STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,DENVER CITY,YOAKUM,TX,32.9942,-102.79009,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,0.48,,0.48,0.0,NO,NO,NO,,,
2014-02-04 15:30:00,"BUCKEYE PARTNERS, LP",EAST HAMMOND (BETEH) TERMINAL,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,HAMMOND,LAKE,IN,41.612919,-87.468926,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.24,,0.24,0.0,NO,NO,NO,,,0.0
2014-02-05 07:00:00,COLONIAL PIPELINE CO,COLONIAL/FELIXVILLE STATION,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,CLINTON,EAST FELICIANA,LA,30.90931,-90.87143,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,1.1,,1.0,0.1,NO,NO,,,,
2014-02-05 17:00:00,"BUCKEYE PARTNERS, LP",LINDEN STATION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,LINDEN,UNION,NJ,40.609319,-74.239141,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.24,,0.24,0.0,NO,NO,YES,2014-02-05 17:00:00,2014-02-05 17:37:00,0.0
2014-02-06 18:20:00,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",6/GT,ONSHORE,ABOVEGROUND,CRUDE OIL,,,GRIFFITH,LAKE,IN,41.51487,-87.4512,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,5.0,,5.0,0.0,NO,NO,YES,2014-02-06 18:25:00,2014-02-07 04:47:00,0.0
2014-02-07 07:35:00,ENTERPRISE PRODUCTS OPERATING LLC,ENTERPRISE TE PRODUCTS MAINLINE,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,NEWTON,NEWTON,TX,30.75774,-93.7767,MATERIAL/WELD/EQUIP FAILURE,MANUFACTURING-RELATED,0.02,,0.02,0.0,NO,NO,YES,2014-02-07 07:40:00,2014-02-08 20:40:00,0.0
2014-02-07 12:45:00,COLONIAL PIPELINE CO,BATON ROUGE JUNCTION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,JACKSON,EAST FELICIANA,LA,30.711259,-91.282986,INCORRECT OPERATION,INCORRECT VALVE POSITION,0.13,,0.13,0.0,NO,NO,NO,,,
2014-02-09 05:25:00,"BUCKEYE PARTNERS, LP",FLINT TO BAY CITY 208 LINE,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,MUNGER,SAGINAW,MI,43.51946392,-83.81743089,NATURAL FORCE DAMAGE,TEMPERATURE,17.97,,17.0,0.97,NO,NO,NO,,,0.0
2014-02-10 11:00:00,"SHELL PIPELINE CO., L.P.","EAST HOUSTON TO PT. NECHES 20""",ONSHORE,UNDERGROUND,CRUDE OIL,,,CHANNELVIEW,HARRIS,TX,29.819151,-95.154632,CORROSION,INTERNAL,20.0,,20.0,0.0,NO,NO,YES,2014-02-10 11:00:00,2014-02-12 22:10:00,0.0
2014-02-12 07:15:00,"ONEOK NGL PIPELINE, LLC",CABALLO EAGLE CHIEF PLANT INJECTION SITE,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),,CARMEN,ALFALFA,OK,36.6093,-98.51248,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,321.5,0.0,0.0,321.5,NO,NO,YES,2014-02-12 08:25:00,2014-02-12 10:00:00,0.0
2014-02-12 10:15:00,"PLAINS PIPELINE, L.P.",QUITMAN STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,,WOOD,TX,32.83256,-95.48887,CORROSION,INTERNAL,5.0,,5.0,0.0,NO,NO,NO,,,0.0
2014-02-12 14:00:00,EXPLORER PIPELINE CO,HAMMOND TANK FARM,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,HAMMOND,LAKE,IN,41.60766736,-87.43874523,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.2,,0.2,0.0,NO,NO,NO,,,0.0
2014-02-12 14:05:00,"BUCKEYE PARTNERS, LP",DS316BD,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,CLEVELAND,CUYAHOGA,OH,41.421858,-81.761444,NATURAL FORCE DAMAGE,EARTH MOVEMENT,7.14,,7.14,0.0,NO,NO,YES,2014-02-12 14:05:00,2014-02-13 05:39:00,0.0
2014-02-13 13:26:00,TARGA RESOURCES OPERATING LLC,TARGA BADLANDS,ONSHORE,UNDERGROUND,CRUDE OIL,,,ALEXANDER,MCKENZIE,ND,47.96935,-103.62392,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,800.0,,800.0,0.0,NO,NO,YES,2014-02-13 14:33:00,2014-02-15 05:15:00,0.0
2014-02-13 14:10:00,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",6/WW,ONSHORE,ABOVEGROUND,CRUDE OIL,,,WALWORTH,WALWORTH,WI,42.53934,-88.6345,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.24,,0.24,0.0,NO,NO,NO,,,0.0
2014-02-14 07:36:00,MOBIL  PIPE  LINE COMPANY,PATOKA TANK FARM- METER SITE,ONSHORE,ABOVEGROUND,CRUDE OIL,,,PATOKA,MARION,IL,38.776587,-89.084633,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0.26,,0.26,0.0,NO,NO,NO,,,0.0
2014-02-14 09:00:00,"PLAINS PIPELINE, L.P.",COLORADO CITY,ONSHORE,TANK,CRUDE OIL,,,HERMLEIGH,SCURRY,TX,32.5374,-100.8358,CORROSION,INTERNAL,10.0,,10.0,0.0,NO,NO,NO,,,0.0
2014-02-14 13:30:00,ENTERPRISE PRODUCTS OPERATING LLC,CREAL SPRINGS TERMINAL,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,CREAL SPRINGS,WILLIAMSON,IL,37.643839,-88.878198,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.28,,0.28,0.0,NO,NO,NO,,,0.0
2014-02-15 10:00:00,"MAGELLAN PIPELINE COMPANY, LP",OLATHE TERMINAL #222,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,OLATHE,JOHNSON,KS,38.88144,-94.7452,NATURAL FORCE DAMAGE,TEMPERATURE,7.3,,7.3,0.0,NO,NO,NO,,,0.0
2014-02-16 07:00:00,PHILLIPS 66 PIPELINE LLC,AMARILLO TERMINAL,ONSHORE,ABOVEGROUND,BIOFUEL / ALTERNATIVE FUEL(INCLUDING ETHANOL BLENDS),BIODIESEL,,AMARILLO ,POTTER,TX,35.265278,-101.890833,INCORRECT OPERATION,INCORRECT EQUIPMENT,3.5,,3.5,0.0,NO,NO,NO,,,0.0
2014-02-17 07:30:00,MID - VALLEY PIPELINE CO,LIMA STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,LIMA,ALLEN,OH,40.70825,-84.12206,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0.17,,0.17,0.0,NO,NO,YES,2014-02-17 07:30:00,2014-02-17 15:30:00,0.0
2014-02-17 09:15:00,ENTERPRISE PRODUCTS OPERATING LLC,IOWA CITY UNDERGROUND STORAGE,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,PROPANE,IOWA CITY,JOHNSON,IA,41.616693,-91.408465,NATURAL FORCE DAMAGE,TEMPERATURE,2.5,237.5,0.0,2.5,NO,NO,NO,,,0.0
2014-02-17 10:50:00,CHEVRON PRODUCTS COMPANY - HAWAII,KAHE PIPELINE,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,KAPOLEI,HONOLULU,HI,21.31668,-158.09993,CORROSION,EXTERNAL,3.0,,3.0,0.0,NO,NO,YES,2014-02-17 12:45:00,2014-02-17 20:00:00,
2014-02-18 12:00:00,SUNOCO PIPELINE L.P.,AKIN A STATION,ONSHORE,UNDERGROUND,CRUDE OIL,,,WHITE OAK,GREGG,TX,32.519797,-94.870959,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,0.48,,0.0,0.48,NO,NO,YES,2014-02-18 12:00:00,2014-08-05 09:00:00,0.0
2014-02-18 18:20:00,MARATHON PIPE LINE LLC,GIESMAN JUNCTION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,EDWARDSVILLE,MADISON,IL,38.863322,-89.958939,INCORRECT OPERATION,DAMAGE BY OPERATOR OR OPERATOR'S CONTRACTOR,0.2,,0.2,0.0,NO,NO,YES,2014-02-18 18:20:00,2014-02-19 15:15:00,0.0
2014-02-19 06:18:00,WESTERN REFINING PIPELINE COMPANY,MASON STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,ORLA,REEVES,TX,31.8063,-103.81461,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,4.0,,2.5,1.5,NO,NO,YES,2014-02-19 06:30:00,2014-02-19 06:32:00,0.0
2014-02-19 10:20:00,TESORO HIGH PLAINS PIPELINE COMPANY LLC,TESORO HIGH PLAINS PIPELINE,ONSHORE,UNDERGROUND,CRUDE OIL,,,CARTWRIGHT,MCKENZIE,ND,47.78822,-103.97761,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,65.0,,65.0,0.0,NO,NO,YES,2014-02-19 10:25:00,2014-04-16 05:45:00,0.0
2014-02-19 18:13:00,"PACIFIC COAST ENERGY COMPANY, LP",SAWTELLE,ONSHORE,UNDERGROUND,CRUDE OIL,,,LOS ANGELES,LOS ANGELES,CA,34.044058,-118.441362,CORROSION,INTERNAL,15.0,,12.0,3.0,NO,NO,YES,2014-02-19 18:30:00,,0.0
2014-02-20 11:00:00,"BKEP PIPELINE, LLC",CENTRAL TERMINAL,ONSHORE,TANK,CRUDE OIL,,,CUSHING,PAYNE,OK,36.00758,-96.75135,NATURAL FORCE DAMAGE,TEMPERATURE,1.5,,1.5,0.0,NO,NO,NO,,,0.0
2014-02-20 14:30:00,MID - VALLEY PIPELINE CO,SAMARIA STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,SAMARIA,MONROE,MI,41.806608,-83.601248,INCORRECT OPERATION,OVERFILL/OVERFLOW OF TANK/VESSEL/SUMP,0.9,,0.9,0.0,NO,NO,NO,,,0.0
2014-02-21 02:20:00,COLONIAL PIPELINE CO,BATON ROUGE JUNCTION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,JACKSON,EAST FELICIANA,LA,30.71051,-91.28333,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.3,,0.3,0.0,NO,NO,YES,2014-02-21 03:47:00,2014-02-21 08:00:00,
2014-02-21 08:00:00,"PLAINS PIPELINE, L.P.",COLORADO CITY BASIN,ONSHORE,UNDERGROUND,CRUDE OIL,,,HERMLEIGH,SCURRY,TX,32.53024,-100.83563,CORROSION,INTERNAL,12.0,,12.0,0.0,NO,NO,NO,,,0.0
2014-02-21 09:40:00,MOBIL CORP,MR-8 HULL TO DAISETTA,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,ETHANE,DAISETTA,LIBERTY,TX,30.1291,-94.63106,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0.54,0.0,0.0,0.54,NO,NO,YES,2014-02-21 10:45:00,2014-02-27 11:13:00,0.0
2014-02-21 10:30:00,SUNOCO PIPELINE L.P.,TEXOMA STATION,ONSHORE,UNDERGROUND,CRUDE OIL,,,LONGVIEW,GREGG,TX,32.48252,-94.84004,CORROSION,INTERNAL,15.0,,10.0,5.0,NO,NO,NO,,,0.0
2014-02-24 06:43:00,"BKEP PIPELINE, LLC",,ONSHORE,UNDERGROUND,CRUDE OIL,,,RURAL,GARVIN,OK,34.55747,-97.28468,CORROSION,EXTERNAL,5.0,,0.0,5.0,NO,NO,YES,2014-02-24 10:03:00,2014-02-24 14:20:00,0.0
2014-02-24 07:00:00,GLASS MOUNTAIN PIPELINE,GLASS MOUNTAIN CUSHING METER STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,CUSHING,LINCOLN,OK,35.93784934,-96.71795726,ALL OTHER CAUSES,MISCELLANEOUS,30.0,,25.0,5.0,NO,NO,,,,0.0
2014-02-24 09:30:00,MID - VALLEY PIPELINE CO,CLARKSON STATION,ONSHORE,TANK,CRUDE OIL,,,CLARKSON,GRAYSON,KY,37.462217,-86.225891,CORROSION,INTERNAL,1.0,,1.0,0.0,NO,NO,NO,,,0.0
2014-02-24 17:04:00,SUNOCO PIPELINE L.P.,"KILGORE 10""",ONSHORE,UNDERGROUND,CRUDE OIL,,,LONGVIEW,GREGG,TX,32.44166,-94.81077,CORROSION,INTERNAL,20.0,,10.0,10.0,NO,NO,NO,,,0.0
2014-02-25 10:30:00,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",6/GT,ONSHORE,ABOVEGROUND,CRUDE OIL,,,GRIFFITH,LAKE,IN,41.52278,-87.45194,CORROSION,INTERNAL,747.7,,747.7,0.0,NO,NO,YES,2014-02-25 10:44:00,2014-02-27 14:38:00,0.0
2014-02-26 14:10:00,"BKEP PIPELINE, LLC",,ONSHORE,UNDERGROUND,CRUDE OIL,,,,,OK,34.55773,-97.37179,CORROSION,EXTERNAL,1.0,,1.0,0.0,NO,NO,,,,0.0
2014-02-27 09:22:00,ENTERPRISE CRUDE PIPELINE LLC,CUSHING MANIFOLD B,ONSHORE,ABOVEGROUND,CRUDE OIL,,,CUSHING,PAYNE,OK,35.950352,-96.7594,CORROSION,INTERNAL,1.5,,1.5,0.0,NO,NO,YES,2014-02-27 09:44:00,2014-03-01 18:07:00,0.0
2014-02-28 14:30:00,PHILLIPS 66 PIPELINE LLC,"BL-02, BLUE LINE",ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),,ST. LOUIS,ST. LOUIS,MO,38.501433,-90.298736,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0.4,0.0,0.0,0.4,NO,NO,YES,2014-02-28 14:38:00,2014-02-28 21:49:00,0.0
2014-03-02 08:45:00,"SHELL PIPELINE CO., L.P.",NORTH 20 / CARNERAS PUMP STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,CARNERAS,KERN,CA,35.5291888,-119.80777,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,238.0,,238.0,0.0,NO,NO,YES,2014-03-02 08:45:00,2014-03-12 14:18:00,0.0
2014-03-02 10:54:00,SUNOCO PIPELINE L.P.,CORSICANA STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,CORSICANA,NAVARRO,TX,32.0711,-96.47409,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,3.0,,2.8,0.2,NO,NO,NO,,,0.0
2014-03-02 13:00:00,TRI-STATES NGL PIPELINE LLC,TRISTATES NGL PIPELINE/DUKE STATION,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),,MOBILE,MOBILE,AL,30.390281,88.173136,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,3.0,1.64,0.0,3.0,NO,NO,,,,0.0
2014-03-02 13:15:00,ENTERPRISE PRODUCTS OPERATING LLC,SKELLY-BELVIEU MAINLINE,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,ETHANE / PROPANE MIX,MONTGOMERY,MONTGOMERY,TX,30.383529,-95.724109,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.6,26.15,0.0,0.6,NO,NO,NO,,,0.0
2014-03-03 07:30:00,"MAGELLAN PIPELINE COMPANY, LP",MASON CITY TERMINAL ,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,MASON CITY,CERRO GORDO,IA,43.14017,-93.35353,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,0.4,,0.4,0.0,NO,NO,,,,
2014-03-04 09:30:00,"BUCKEYE PARTNERS, LP",HARTSDALE STATION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,SCHERERVILLE,LAKE,IN,41.507105,-87.452478,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.12,,0.12,0.0,NO,NO,YES,2014-03-04 09:30:00,2014-03-04 16:30:00,0.0
2014-03-04 10:00:00,"FRONT RANGE PIPELINE, LLC.",,ONSHORE,ABOVEGROUND,CRUDE OIL,,,,,MT,47.30177,-110.7567,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,1.25,,1.25,0.0,NO,NO,,,,0.0
2014-03-04 10:20:00,"BUCKEYE PARTNERS, LP",LIMA STATION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,LIMA,ALLEN,OH,40.697102,-84.127323,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0.71,,0.29,0.42,NO,NO,,,,
2014-03-04 22:30:00,"CALUMET MONTANA REFINING, LLC","CALUMET MONTANA REFINING, LLC",ONSHORE,ABOVEGROUND,CRUDE OIL,,,GREAT FALLS,CASCADE,MT,47.524128,-111.293911,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,1.0,,0.0,1.0,NO,NO,,,,0.0
2014-03-06 11:45:00,"PLAINS PIPELINE, L.P.",JAL STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,JAL,LEA COUNTY,NM,32.081667,-103.1811111,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,15.0,,15.0,0.0,NO,NO,YES,2014-03-06 11:55:00,2014-03-06 18:42:00,0.0
2014-03-06 15:24:00,"SHELL PIPELINE CO., L.P.","EAST HOUSTON TO PT. NECHES 20""",ONSHORE,UNDERGROUND,CRUDE OIL,,,PORT NECHES,JEFFERSON,TX,29.97101,-93.942296,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,364.0,,364.0,0.0,NO,NO,YES,2014-03-06 15:26:00,2014-03-10 19:04:00,0.0
2014-03-06 17:30:00,"BUCKEYE PARTNERS, LP",KOUTS STATION (KZ),ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,KOUTS,PORTER,IN,41.311708,-87.006836,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0.24,,0.24,0.0,NO,NO,NO,,,0.0
2014-03-06 19:42:00,NORTH DAKOTA PIPELINE COMPANY LLC,TRENTON STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,TRENTON,WILLIAMS,ND,48.112149,-103.778247,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,3.0,,3.0,0.0,NO,NO,YES,2014-03-06 19:42:00,2014-03-07 19:45:00,0.0
2014-03-07 15:45:00,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",TANK 2-73,ONSHORE,TANK,CRUDE OIL,,,CHEYENNE,LARAMIE,WY,41.126883,-104.791108,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,30.0,,29.0,1.0,NO,NO,YES,2014-03-07 15:45:00,2014-03-10 07:00:00,0.0
2014-03-09 12:00:00,"MAGELLAN TERMINALS HOLDINGS, LP",CENTRAL CUSHING,ONSHORE,ABOVEGROUND,CRUDE OIL,,,CUSHING,PAYNE,OK,35.94603,-96.74797,INCORRECT OPERATION,INCORRECT VALVE POSITION,1.0,,0.93,0.07,NO,NO,YES,2014-03-09 12:05:00,2014-03-09 16:00:00,0.0
2014-03-10 09:35:00,PHILLIPS 66 PIPELINE LLC,BUXTON CRUDE TERMINAL,ONSHORE,UNDERGROUND,CRUDE OIL,,,CUSHING,PAYNE,OK,35.945288,-96.750877,CORROSION,INTERNAL,361.0,,361.0,0.0,NO,NO,NO,,,0.0
2014-03-11 07:00:00,CITGO PETROLEUM CORPORATION (TERMINALS),EAST CHICAGO TERMINAL,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",OTHER,NATURAL GASOLINE,EAST CHICAGO,LAKE,IN,41.626461,-87.440797,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",11.0,,11.0,0.0,NO,NO,YES,2014-03-11 08:00:00,2014-03-12 08:00:00,0.0
2014-03-11 07:25:00,COLONIAL PIPELINE CO,COLONIAL/DACULA STATION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,DACULA,GWINNETT,GA,33.97676,-83.9178,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,8.2,,8.2,0.0,NO,NO,YES,2014-03-11 07:27:00,2014-03-11 10:30:00,
2014-03-11 11:30:00,"PLAINS PIPELINE, L.P.",THREE RIVERS TERMINAL,ONSHORE,ABOVEGROUND,CRUDE OIL,,,,,TX,28.4622222,-98.2225,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.24,,0.24,0.0,NO,NO,NO,,,0.0
2014-03-13 11:15:00,TESORO HIGH PLAINS PIPELINE COMPANY LLC,TESORO HIGH PLAINS PIPELINE,ONSHORE,TANK,CRUDE OIL,,,TIOGA,WILLIAMS,ND,48.39696,-102.91027,NATURAL FORCE DAMAGE,TEMPERATURE,5.0,,5.0,0.0,NO,NO,NO,,,
2014-03-14 00:30:00,"BUCKEYE PARTNERS, LP",163,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,KANKAKEE,KANKAKEE,IL,41.14364,-87.902235,OTHER OUTSIDE FORCE DAMAGE,ELECTRICAL ARCING FROM OTHER EQUIPMENT/FACILITY,25.0,,16.62,8.38,NO,NO,NO,,,0.0
2014-03-14 00:30:00,"BUCKEYE PARTNERS, LP",162,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,KANKAKEE,KANKAKEE,IL,41.14364,-87.902235,OTHER OUTSIDE FORCE DAMAGE,ELECTRICAL ARCING FROM OTHER EQUIPMENT/FACILITY,5.0,,5.0,0.0,NO,NO,NO,,,0.0
2014-03-14 13:13:00,SUNOCO PIPELINE L.P.,CORSICANA STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,CORSICANA,NAVARRO,TX,32.072932,-96.467214,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.75,,0.48,0.27,NO,NO,NO,,,
2014-03-15 09:09:00,"MAGELLAN AMMONIA PIPELINE, L.P.",ENID LATERAL NH3 ,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",ANHYDROUS AMMONIA,,PRETTY PRAIRIE,RENO,KS,37.8681,-98.02141,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,2.0,0.05,0.0,2.0,NO,NO,YES,2014-03-15 09:09:00,2014-03-17 12:53:00,
2014-03-15 18:30:00,"GENESIS PIPELINE USA, L.P.",SOSO STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,SOSO,JONES,MS,31.788398,-89.332383,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.5,,0.5,0.0,NO,NO,YES,2014-03-15 18:30:00,2014-03-15 23:59:00,
